2057,7,,,,,,
TemperatureF,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_SpeedMPH,WindDirDegrees,TripCount
0.333817126,0.264475743,0.317073171,0.326771654,0.831932773,0.257703081,0.361111111,1
0.391872279,0.264475743,0.243902439,0.322834646,0.831932773,0.291316527,0.388888889,1
0.436865022,0.295774648,0.231707317,0.322834646,0.831932773,0.193277311,0.388888889,8
0.477503628,0.3114241,0.195121951,0.31496063,0.831932773,0.226890756,0.222222222,4
0.493468795,0.281690141,0.146341463,0.307086614,0.831932773,0.226890756,0.25,8
0.506531205,0.264475743,0.12195122,0.299212598,0.831932773,0.355742297,0.333333333,14
0.538461539,0.281690141,0.109756098,0.287401575,0.831932773,0.355742297,0.277777778,18
0.551523948,0.325508607,0.146341463,0.283464567,0.831932773,0.291316527,0.277777778,18
0.538461539,0.3114241,0.146341463,0.275590551,0.831932773,0.322128852,0.25,21
0.522496372,0.281690141,0.12195122,0.275590551,0.831932773,0.291316527,0.25,7
0.493468795,0.264475743,0.134146342,0.271653543,0.831932773,0.226890756,0.25,4
0.436865022,0.264475743,0.195121951,0.275590551,0.831932773,0.193277311,0.194444444,7
0.375907112,0.295774648,0.304878049,0.283464567,0.831932773,0.257703081,0.25,0
0.346879536,0.325508607,0.390243902,0.283464567,0.831932773,0.162464986,0.25,2
0.333817126,0.342723005,0.43902439,0.279527559,0.831932773,0.098039216,0.194444444,2
0.333817126,0.374021909,0.487804878,0.279527559,0.831932773,0.098039216,0.194444444,0
0.346879536,0.405320814,0.524390244,0.275590551,0.831932773,0.193277311,0.25,0
0.346879536,0.422535211,0.548780488,0.275590551,0.831932773,0.226890756,0.305555556,0
0.306240929,0.405320814,0.609756098,0.275590551,0.831932773,0.162464986,0.333333333,0
0.306240929,0.405320814,0.609756098,0.283464567,0.831932773,0.162464986,0.277777778,0
0.306240929,0.374021909,0.548780488,0.287401575,0.831932773,0.226890756,0.277777778,0
0.306240929,0.342723005,0.487804878,0.287401575,0.831932773,0.291316527,0.305555556,0
0.319303338,0.295774648,0.378048781,0.295275591,0.831932773,0.193277311,0.305555556,0
0.362844703,0.325508607,0.365853659,0.299212598,0.831932773,0.226890756,0.25,1
0.420899855,0.325508607,0.280487805,0.295275591,0.831932773,0.226890756,0.25,3
0.464441219,0.356807512,0.268292683,0.299212598,0.831932773,0.226890756,0.277777778,5
0.522496372,0.391236307,0.243902439,0.295275591,0.831932773,0.162464986,0.305555556,9
0.580551524,0.405320814,0.195121951,0.291338583,0.831932773,0.128851541,0.277777778,20
0.608127721,0.405320814,0.170731707,0.287401575,0.831932773,0.226890756,0.222222222,22
0.637155298,0.422535211,0.158536585,0.283464567,0.831932773,0.257703081,0.222222222,25
0.637155298,0.436619718,0.170731707,0.279527559,0.831932773,0.291316527,0.194444444,21
0.637155298,0.452269171,0.182926829,0.275590551,0.831932773,0.322128852,0.166666667,38
0.595065312,0.422535211,0.195121951,0.275590551,0.831932773,0.322128852,0.194444444,55
0.580551524,0.405320814,0.195121951,0.275590551,0.831932773,0.322128852,0.166666667,50
0.538461539,0.405320814,0.243902439,0.279527559,0.831932773,0.257703081,0.166666667,22
0.464441219,0.391236307,0.304878049,0.287401575,0.831932773,0.226890756,0.166666667,14
0.420899855,0.405320814,0.390243902,0.295275591,0.831932773,0.193277311,0.194444444,4
0.407837446,0.405320814,0.414634146,0.295275591,0.831932773,0.162464986,0,0
0.375907112,0.422535211,0.5,0.291338583,0.831932773,0.162464986,0.166666667,0
0.346879536,0.422535211,0.548780488,0.287401575,0.831932773,0.162464986,0.138888889,0
0.333817126,0.422535211,0.585365854,0.291338583,0.831932773,0.128851541,1,0
0.306240929,0.422535211,0.646341463,0.291338583,0.831932773,0.128851541,0.027777778,0
0.306240929,0.422535211,0.646341463,0.291338583,0.831932773,0.098039216,0.083333333,0
0.277213353,0.436619718,0.743902439,0.295275591,0.831932773,0,0,0
0.290275762,0.436619718,0.707317073,0.299212598,0.831932773,0.162464986,0.027777778,0
0.306240929,0.436619718,0.670731707,0.307086614,0.831932773,0.098039216,0.027777778,0
0.333817126,0.466353678,0.670731707,0.318897638,0.663865546,0.128851541,0.055555556,2
0.420899855,0.497652582,0.548780488,0.318897638,0.831932773,0.098039216,0.138888889,2
0.493468795,0.51486698,0.451219512,0.322834646,0.831932773,0.098039216,0.277777778,6
0.595065312,0.532081377,0.329268293,0.318897638,0.831932773,0.098039216,0.361111111,10
0.669085631,0.546165884,0.256097561,0.318897638,0.831932773,0.098039216,0.222222222,32
0.725689405,0.563380282,0.207317073,0.31496063,0.831932773,0.226890756,0.166666667,53
0.567489115,0.483568075,0.304878049,0.31496063,0.831932773,0.193277311,0.138888889,39
0.522496372,0.497652582,0.378048781,0.322834646,0.831932773,0.128851541,0.111111111,10
0.493468795,0.483568075,0.402439024,0.326771654,0.831932773,0.162464986,0.194444444,12
0.464441219,0.466353678,0.426829268,0.326771654,0.831932773,0.162464986,0.222222222,6
0.420899855,0.483568075,0.524390244,0.326771654,0.831932773,0.128851541,0.083333333,0
0.407837446,0.483568075,0.548780488,0.334645669,0.831932773,0.128851541,0.083333333,0
0.391872279,0.466353678,0.548780488,0.330708661,0.831932773,0.128851541,0.083333333,0
0.391872279,0.466353678,0.548780488,0.334645669,0.831932773,0.098039216,0.055555556,0
0.362844703,0.483568075,0.646341463,0.334645669,0.831932773,0.128851541,0.027777778,0
0.391872279,0.483568075,0.585365854,0.342519685,0.831932773,0,0,0
0.333817126,0.483568075,0.707317073,0.346456693,0.831932773,0,0,3
0.449927431,0.51486698,0.536585366,0.354330709,0.831932773,0.128851541,0.277777778,0
0.493468795,0.546165884,0.5,0.358267717,0.831932773,0,0,3
0.567489115,0.532081377,0.365853659,0.362204724,0.831932773,0,0,18
0.637155298,0.532081377,0.268292683,0.358267717,0.831932773,0.128851541,0.305555556,31
0.725689405,0.51486698,0.158536585,0.354330709,0.831932773,0,0,55
0.653120464,0.436619718,0.158536585,0.322834646,0.831932773,0.257703081,0.194444444,40
0.580551524,0.466353678,0.268292683,0.326771654,0.831932773,0.098039216,0.277777778,4
0.551523948,0.452269171,0.280487805,0.334645669,0.831932773,0.162464986,0.222222222,7
0.567489115,0.452269171,0.256097561,0.326771654,0.831932773,0.193277311,0.277777778,12
0.477503628,0.466353678,0.402439024,0.326771654,0.831932773,0,0,2
0.436865022,0.51486698,0.56097561,0.326771654,0.831932773,0,0,3
0.436865022,0.51486698,0.56097561,0.326771654,0.831932773,0,0,0
0.407837446,0.51486698,0.609756098,0.322834646,0.831932773,0,0,0
0.420899855,0.497652582,0.548780488,0.318897638,0.831932773,0,0,0
0.407837446,0.497652582,0.585365854,0.318897638,0.831932773,0,0,0
0.391872279,0.51486698,0.646341463,0.322834646,0.831932773,0,0,0
0.391872279,0.532081377,0.682926829,0.326771654,0.831932773,0,0,2
0.567489115,0.546165884,0.390243902,0.326771654,0.831932773,0,0,10
0.653120464,0.563380282,0.292682927,0.322834646,0.831932773,0,0,4
0.738751814,0.532081377,0.170731707,0.322834646,0.831932773,0.128851541,0,16
0.783744557,0.51486698,0.12195122,0.31496063,0.831932773,0.098039216,0.444444444,17
0.812772134,0.452269171,0.048780488,0.311023622,0.831932773,0.226890756,0.444444444,35
0.8287373,0.483568075,0.06097561,0.303149606,0.831932773,0.162464986,0.555555556,47
0.84179971,0.466353678,0.036585366,0.299212598,0.831932773,0,0,40
0.856313498,0.483568075,0.048780488,0.287401575,0.831932773,0.098039216,0.583333333,42
0.8287373,0.51486698,0.085365854,0.275590551,0.831932773,0.355742297,0.277777778,49
0.799709724,0.483568075,0.085365854,0.275590551,0.831932773,0.322128852,0.222222222,35
0.754716981,0.497652582,0.12195122,0.275590551,0.831932773,0.257703081,0.277777778,43
0.725689405,0.466353678,0.12195122,0.275590551,0.831932773,0.291316527,0.222222222,23
0.682148041,0.466353678,0.158536585,0.271653543,0.831932773,0.193277311,0.25,25
0.653120464,0.466353678,0.182926829,0.275590551,0.831932773,0.128851541,0.194444444,4
0.608127721,0.483568075,0.256097561,0.275590551,0.831932773,0.226890756,0.305555556,2
0.522496372,0.51486698,0.402439024,0.275590551,0.831932773,0.128851541,0.277777778,4
0.464441219,0.483568075,0.451219512,0.283464567,0.831932773,0.322128852,0.138888889,10
0.375907112,0.483568075,0.62195122,0.287401575,0.831932773,0.291316527,0.055555556,0
0.375907112,0.483568075,0.62195122,0.287401575,0.831932773,0.257703081,0.083333333,0
0.375907112,0.483568075,0.62195122,0.283464567,0.831932773,0.257703081,0.083333333,0
0.362844703,0.483568075,0.646341463,0.279527559,0.831932773,0.291316527,0.111111111,0
0.346879536,0.483568075,0.682926829,0.283464567,0.831932773,0.193277311,0.138888889,0
0.346879536,0.497652582,0.719512195,0.287401575,0.831932773,0.291316527,0.083333333,0
0.333817126,0.497652582,0.743902439,0.287401575,0.831932773,0.291316527,0.083333333,0
0.346879536,0.497652582,0.719512195,0.295275591,0.831932773,0.322128852,0.083333333,3
0.346879536,0.497652582,0.719512195,0.299212598,0.831932773,0.226890756,0.083333333,0
0.391872279,0.532081377,0.682926829,0.295275591,0.831932773,0.386554622,0.083333333,3
0.436865022,0.546165884,0.62195122,0.295275591,0.831932773,0.291316527,0.111111111,1
0.449927431,0.546165884,0.585365854,0.291338583,0.831932773,0.420168067,0.111111111,13
0.477503628,0.577464789,0.597560976,0.295275591,0.831932773,0.291316527,0.111111111,8
0.477503628,0.563380282,0.56097561,0.287401575,0.831932773,0.420168067,0.111111111,3
0.464441219,0.563380282,0.597560976,0.287401575,0.831932773,0.386554622,0.111111111,5
0.420899855,0.532081377,0.62195122,0.287401575,0.831932773,0.450980392,0.111111111,10
0.407837446,0.532081377,0.646341463,0.279527559,0.831932773,0.450980392,0.111111111,0
0.407837446,0.532081377,0.646341463,0.275590551,0.831932773,0.355742297,0.111111111,4
0.407837446,0.532081377,0.646341463,0.271653543,0.831932773,0.386554622,0.111111111,7
0.391872279,0.532081377,0.682926829,0.267716535,0.831932773,0.355742297,0.083333333,4
0.407837446,0.532081377,0.646341463,0.271653543,0.831932773,0.322128852,0.111111111,0
0.407837446,0.546165884,0.682926829,0.271653543,0.831932773,0.291316527,0.083333333,0
0.436865022,0.563380282,0.646341463,0.275590551,0.831932773,0.257703081,0.138888889,0
0.436865022,0.532081377,0.585365854,0.271653543,0.831932773,0.291316527,0.138888889,0
0.436865022,0.483568075,0.5,0.267716535,0.831932773,0.291316527,0.194444444,0
0.420899855,0.483568075,0.524390244,0.25984252,0.831932773,0.291316527,0.194444444,0
0.436865022,0.452269171,0.451219512,0.255905512,0.831932773,0.257703081,0.25,0
0.407837446,0.436619718,0.463414634,0.251968504,0.831932773,0.257703081,0.305555556,0
0.407837446,0.436619718,0.463414634,0.248031496,0.831932773,0.226890756,0.277777778,0
0.420899855,0.452269171,0.475609756,0.248031496,0.831932773,0.291316527,0.277777778,0
0.420899855,0.483568075,0.524390244,0.248031496,0.831932773,0.257703081,0.25,3
0.464441219,0.466353678,0.426829268,0.24015748,0.831932773,0.420168067,0.361111111,3
0.506531205,0.483568075,0.378048781,0.236220472,0.831932773,0.355742297,0.361111111,2
0.551523948,0.497652582,0.341463415,0.236220472,0.831932773,0.193277311,0.388888889,1
0.608127721,0.532081377,0.304878049,0.228346457,0.831932773,0.257703081,0.388888889,2
0.637155298,0.546165884,0.292682927,0.224409449,0.831932773,0.226890756,0.305555556,5
0.653120464,0.546165884,0.268292683,0.216535433,0.831932773,0.193277311,0.333333333,24
0.698113208,0.577464789,0.256097561,0.204724409,0.831932773,0.291316527,0.333333333,9
0.682148041,0.577464789,0.280487805,0.192913386,0.831932773,0.355742297,0.333333333,3
0.669085631,0.607198748,0.329268293,0.188976378,0.831932773,0.291316527,0.472222222,15
0.653120464,0.638497653,0.390243902,0.181102362,0.831932773,0.322128852,0.472222222,15
0.653120464,0.65571205,0.414634146,0.181102362,0.831932773,0.322128852,0.472222222,18
0.637155298,0.638497653,0.414634146,0.177165354,0.831932773,0.420168067,0.472222222,11
0.538461539,0.733959311,0.792682927,0.18503937,0.579831933,0.322128852,0.638888889,6
0.522496372,0.733959311,0.841463415,0.18503937,0.327731092,0.322128852,0.638888889,0
0.493468795,0.748043819,0.951219512,0.18503937,0.411764706,0.226890756,0.5,0
0.493468795,0.748043819,0.951219512,0.177165354,0.579831933,0.162464986,0.555555556,1
0.493468795,0.733959311,0.914634146,0.173228347,0.579831933,0.162464986,0.5,0
0.493468795,0.748043819,0.951219512,0.157480315,0.327731092,0.193277311,0.472222222,0
0.493468795,0.748043819,0.951219512,0.157480315,0.411764706,0.162464986,0.527777778,0
0.493468795,0.733959311,0.914634146,0.145669291,0.579831933,0.226890756,0.472222222,0
0.493468795,0.748043819,0.951219512,0.141732284,0.579831933,0.257703081,0.472222222,0
0.493468795,0.733959311,0.914634146,0.137795276,0.579831933,0.226890756,0.5,0
0.493468795,0.748043819,0.951219512,0.133858268,0.243697479,0.128851541,0.527777778,0
0.493468795,0.748043819,0.951219512,0.133858268,0.159663866,0.162464986,0.527777778,0
0.506531205,0.765258216,0.963414634,0.133858268,0.159663866,0.098039216,0.611111111,0
0.522496372,0.765258216,0.914634146,0.133858268,0.327731092,0.193277311,0.75,4
0.551523948,0.765258216,0.841463415,0.12992126,0.411764706,0.128851541,0.75,4
0.600870827,0.740219092,0.670731707,0.133858268,0.831932773,0.162464986,0.805555556,2
0.624092888,0.687010955,0.512195122,0.12992126,0.831932773,0.162464986,0,7
0.653120464,0.624413146,0.378048781,0.122047244,0.831932773,0.257703081,0.805555556,12
0.669085631,0.593114241,0.317073171,0.114173228,0.831932773,0.291316527,0.722222222,19
0.653120464,0.607198748,0.353658537,0.110236221,0.831932773,0.257703081,0.694444444,20
0.653120464,0.593114241,0.329268293,0.106299213,0.831932773,0.226890756,0.722222222,17
0.682148041,0.546165884,0.243902439,0.106299213,0.831932773,0.226890756,0.75,17
0.669085631,0.546165884,0.256097561,0.110236221,0.831932773,0.257703081,0.666666667,6
0.522496372,0.624413146,0.597560976,0.125984252,0.831932773,0.644257703,0.666666667,8
0.506531205,0.624413146,0.634146342,0.125984252,0.831932773,0.291316527,0.75,6
0.522496372,0.607198748,0.56097561,0.125984252,0.831932773,0.226890756,0.888888889,9
0.449927431,0.624413146,0.756097561,0.125984252,0.831932773,0.128851541,0.611111111,13
0.449927431,0.624413146,0.756097561,0.125984252,0.831932773,0,0,5
0.464441219,0.624413146,0.719512195,0.137795276,0.831932773,0,0,4
0.449927431,0.624413146,0.756097561,0.137795276,0.831932773,0.128851541,0.583333333,0
0.436865022,0.624413146,0.792682927,0.137795276,0.831932773,0.128851541,0.694444444,3
0.449927431,0.638497653,0.792682927,0.137795276,0.831932773,0.162464986,0.638888889,3
0.436865022,0.638497653,0.829268293,0.137795276,0.831932773,0.128851541,0.75,0
0.407837446,0.624413146,0.865853659,0.145669291,0.831932773,0.193277311,0.833333333,0
0.362844703,0.593114241,0.914634146,0.149606299,0.663865546,0.386554622,0.027777778,1
0.319303338,0.563380282,0.963414634,0.173228347,0.142857143,0.484593838,0.055555556,0
0.306240929,0.546165884,0.951219512,0.177165354,0.159663866,0.420168067,0.055555556,1
0.306240929,0.532081377,0.914634146,0.188976378,0.201680672,0.355742297,0.083333333,5
0.319303338,0.497652582,0.780487805,0.208661417,0.74789916,0.386554622,0.055555556,2
0.319303338,0.483568075,0.756097561,0.220472441,0.831932773,0.450980392,0.083333333,1
0.362844703,0.497652582,0.682926829,0.228346457,0.831932773,0.322128852,0.083333333,1
0.407837446,0.51486698,0.609756098,0.232283465,0.831932773,0.549019608,0.111111111,0
0.407837446,0.497652582,0.585365854,0.236220472,0.831932773,0.322128852,0.111111111,9
0.420899855,0.497652582,0.548780488,0.236220472,0.831932773,0.420168067,0.111111111,1
0.420899855,0.483568075,0.524390244,0.236220472,0.831932773,0.386554622,0.111111111,11
0.391872279,0.466353678,0.548780488,0.244094488,0.831932773,0.450980392,0.083333333,13
0.375907112,0.452269171,0.56097561,0.251968504,0.831932773,0.386554622,0.083333333,14
0.333817126,0.436619718,0.609756098,0.255905512,0.831932773,0.386554622,0.083333333,4
0.306240929,0.422535211,0.646341463,0.255905512,0.831932773,0.420168067,0.055555556,2
0.290275762,0.422535211,0.682926829,0.25984252,0.831932773,0.257703081,0.083333333,3
0.290275762,0.422535211,0.682926829,0.267716535,0.831932773,0.257703081,1,0
0.290275762,0.405320814,0.646341463,0.267716535,0.831932773,0.291316527,1,1
0.277213353,0.405320814,0.670731707,0.267716535,0.831932773,0.226890756,0.027777778,0
0.261248186,0.405320814,0.707317073,0.267716535,0.831932773,0.162464986,0.055555556,0
0.245283019,0.405320814,0.743902439,0.267716535,0.831932773,0.128851541,0.972222222,0
0.23222061,0.405320814,0.780487805,0.263779528,0.831932773,0.128851541,0.972222222,2
0.23222061,0.405320814,0.780487805,0.25984252,0.831932773,0.162464986,1,0
0.216255443,0.405320814,0.829268293,0.263779528,0.831932773,0.193277311,0.972222222,0
0.216255443,0.405320814,0.829268293,0.271653543,0.831932773,0.162464986,1,0
0.261248186,0.452269171,0.829268293,0.275590551,0.831932773,0.128851541,0.083333333,2
0.319303338,0.483568075,0.756097561,0.283464567,0.831932773,0.257703081,0.111111111,5
0.362844703,0.51486698,0.719512195,0.287401575,0.831932773,0.193277311,0.138888889,1
0.420899855,0.532081377,0.62195122,0.287401575,0.831932773,0.162464986,0.166666667,6
0.449927431,0.546165884,0.585365854,0.283464567,0.831932773,0.098039216,0,26
0.477503628,0.546165884,0.536585366,0.279527559,0.831932773,0.257703081,0.166666667,51
0.522496372,0.532081377,0.426829268,0.248031496,0.831932773,0.291316527,0.222222222,46
0.493468795,0.483568075,0.402439024,0.228346457,0.831932773,0.322128852,0.277777778,53
0.449927431,0.452269171,0.426829268,0.224409449,0.831932773,0.291316527,0.25,44
0.407837446,0.436619718,0.463414634,0.224409449,0.831932773,0.226890756,0.166666667,22
0.375907112,0.405320814,0.463414634,0.232283465,0.831932773,0.193277311,0.222222222,5
0.362844703,0.422535211,0.524390244,0.224409449,0.831932773,0.257703081,0.277777778,8
0.346879536,0.422535211,0.548780488,0.224409449,0.831932773,0.193277311,0.138888889,5
0.333817126,0.436619718,0.609756098,0.224409449,0.831932773,0.128851541,0.194444444,0
0.319303338,0.436619718,0.646341463,0.220472441,0.831932773,0.128851541,0.138888889,6
0.319303338,0.452269171,0.682926829,0.216535433,0.831932773,0,0,3
0.277213353,0.452269171,0.780487805,0.220472441,0.831932773,0,0,3
0.290275762,0.452269171,0.756097561,0.216535433,0.831932773,0,0,0
0.290275762,0.466353678,0.780487805,0.216535433,0.831932773,0.128851541,0.388888889,0
0.261248186,0.452269171,0.829268293,0.216535433,0.831932773,0.193277311,0.444444444,0
0.346879536,0.51486698,0.756097561,0.220472441,0.831932773,0.193277311,0.444444444,1
0.407837446,0.546165884,0.682926829,0.212598425,0.831932773,0.257703081,0.444444444,0
0.493468795,0.593114241,0.597560976,0.204724409,0.831932773,0.322128852,0.416666667,6
0.551523948,0.607198748,0.512195122,0.192913386,0.831932773,0.291316527,0.5,19
0.595065312,0.607198748,0.43902439,0.18503937,0.831932773,0.291316527,0.472222222,46
0.637155298,0.65571205,0.43902439,0.122047244,0.831932773,0.193277311,0.25,22
0.608127721,0.672926448,0.524390244,0.122047244,0.831932773,0.291316527,0.416666667,16
0.653120464,0.672926448,0.451219512,0.125984252,0.831932773,0.355742297,0.5,6
0.653120464,0.65571205,0.414634146,0.12992126,0.831932773,0.450980392,0.527777778,8
0.608127721,0.672926448,0.524390244,0.133858268,0.831932773,0.355742297,0.527777778,5
0.551523948,0.672926448,0.634146342,0.125984252,0.831932773,0.226890756,0.472222222,4
0.567489115,0.672926448,0.597560976,0.118110236,0.831932773,0.257703081,0.472222222,0
0.551523948,0.672926448,0.634146342,0.114173228,0.831932773,0.257703081,0.5,0
0.538461539,0.65571205,0.62195122,0.106299213,0.831932773,0.291316527,0.5,0
0.538461539,0.65571205,0.62195122,0.102362205,0.831932773,0.226890756,0.5,1
0.506531205,0.65571205,0.695121951,0.098425197,0.831932773,0.226890756,0.5,1
0.567489115,0.672926448,0.597560976,0.098425197,0.831932773,0.257703081,0.5,3
0.595065312,0.672926448,0.548780488,0.094488189,0.831932773,0.322128852,0.527777778,1
0.624092888,0.687010955,0.512195122,0.094488189,0.831932773,0.322128852,0.555555556,3
0.711175617,0.718309859,0.426829268,0.090551181,0.831932773,0.450980392,0.638888889,0
0.725689405,0.718309859,0.402439024,0.086614173,0.831932773,0.484593838,0.583333333,4
0.76777939,0.733959311,0.365853659,0.078740158,0.831932773,0.450980392,0.555555556,12
0.799709724,0.733959311,0.329268293,0.07480315,0.831932773,0.386554622,0.583333333,36
0.799709724,0.718309859,0.304878049,0.062992126,0.831932773,0.450980392,0.583333333,23
0.812772134,0.733959311,0.317073171,0.05511811,0.831932773,0.484593838,0.583333333,33
0.84179971,0.704225352,0.243902439,0.043307087,0.831932773,0.515406163,0.583333333,41
0.84179971,0.704225352,0.243902439,0.035433071,0.831932773,0.450980392,0.583333333,46
0.8287373,0.704225352,0.256097561,0.039370079,0.831932773,0.420168067,0.583333333,44
0.8287373,0.704225352,0.256097561,0.027559055,0.831932773,0.515406163,0.611111111,26
0.812772134,0.704225352,0.268292683,0.035433071,0.831932773,0.450980392,0.638888889,16
0.799709724,0.733959311,0.329268293,0.043307087,0.831932773,0.322128852,0.666666667,9
0.682148041,0.827856025,0.670731707,0.051181102,0.831932773,0.420168067,0.666666667,3
0.682148041,0.779342723,0.573170732,0.05511811,0.831932773,0.257703081,0.75,4
0.653120464,0.765258216,0.609756098,0.059055118,0.831932773,0.193277311,0.75,6
0.637155298,0.733959311,0.585365854,0.066929134,0.831932773,0.193277311,0.805555556,0
0.391872279,0.607198748,0.865853659,0.078740158,0.579831933,0.257703081,0.166666667,0
0.375907112,0.593114241,0.878048781,0.082677165,0.411764706,0.322128852,0.138888889,0
0.333817126,0.577464789,0.951219512,0.098425197,0.159663866,0.226890756,0.138888889,0
0.333817126,0.577464789,0.951219512,0.106299213,0.159663866,0.257703081,0.138888889,0
0.333817126,0.577464789,0.951219512,0.114173228,0.058823529,0.226890756,0.111111111,0
0.306240929,0.546165884,0.951219512,0.12992126,0.075630252,0.257703081,0.194444444,1
0.290275762,0.532081377,0.963414634,0.137795276,0.159663866,0.322128852,0.111111111,0
0.290275762,0.532081377,0.963414634,0.145669291,0.243697479,0.386554622,0.083333333,0
0.306240929,0.51486698,0.865853659,0.145669291,0.495798319,0.355742297,0.083333333,3
0.346879536,0.497652582,0.719512195,0.153543307,0.831932773,0.386554622,0.055555556,0
0.346879536,0.497652582,0.719512195,0.157480315,0.831932773,0.420168067,0.083333333,8
0.346879536,0.497652582,0.719512195,0.161417323,0.831932773,0.386554622,0.111111111,6
0.346879536,0.497652582,0.719512195,0.169291339,0.831932773,0.420168067,0.138888889,3
0.319303338,0.483568075,0.756097561,0.165354331,0.831932773,0.515406163,0.111111111,1
0.306240929,0.466353678,0.743902439,0.169291339,0.831932773,0.515406163,0.083333333,2
0.306240929,0.466353678,0.743902439,0.165354331,0.831932773,0.549019608,0.138888889,1
0.287373004,0.486697966,0.841463415,0.165354331,0.495798319,0.515406163,0.111111111,5
0.277213353,0.483568075,0.865853659,0.161417323,0.327731092,0.484593838,0.111111111,4
0.277213353,0.483568075,0.865853659,0.149606299,0.411764706,0.484593838,0.083333333,1
0.290275762,0.483568075,0.829268293,0.153543307,0.831932773,0.420168067,0.138888889,0
0.306240929,0.497652582,0.817073171,0.169291339,0.831932773,0.386554622,0.083333333,0
0.306240929,0.483568075,0.780487805,0.177165354,0.831932773,0.420168067,0.138888889,0
0.306240929,0.483568075,0.780487805,0.177165354,0.831932773,0.386554622,0.166666667,0
0.290275762,0.466353678,0.780487805,0.165354331,0.831932773,0.515406163,0.166666667,0
0.290275762,0.466353678,0.780487805,0.177165354,0.831932773,0.420168067,0.166666667,0
0.290275762,0.452269171,0.756097561,0.177165354,0.831932773,0.420168067,0.166666667,0
0.277213353,0.422535211,0.707317073,0.173228347,0.831932773,0.322128852,0.138888889,0
0.277213353,0.422535211,0.707317073,0.173228347,0.831932773,0.420168067,0.166666667,0
0.277213353,0.452269171,0.780487805,0.173228347,0.831932773,0.386554622,0.166666667,0
0.277213353,0.466353678,0.817073171,0.181102362,0.831932773,0.257703081,0.194444444,0
0.290275762,0.466353678,0.780487805,0.173228347,0.831932773,0.386554622,0.194444444,1
0.306240929,0.466353678,0.743902439,0.161417323,0.831932773,0.484593838,0.194444444,2
0.306240929,0.466353678,0.743902439,0.161417323,0.831932773,0.420168067,0.166666667,0
0.306240929,0.466353678,0.743902439,0.165354331,0.831932773,0.420168067,0.166666667,2
0.333817126,0.483568075,0.707317073,0.165354331,0.831932773,0.450980392,0.166666667,6
0.346879536,0.483568075,0.682926829,0.165354331,0.831932773,0.420168067,0.166666667,0
0.346879536,0.483568075,0.682926829,0.153543307,0.831932773,0.484593838,0.166666667,5
0.346879536,0.483568075,0.682926829,0.192913386,0.831932773,0.162464986,0.333333333,3
0.346879536,0.51486698,0.756097561,0.153543307,0.327731092,0.484593838,0.138888889,1
0.333817126,0.532081377,0.829268293,0.145669291,0.243697479,0.549019608,0.111111111,0
0.306240929,0.497652582,0.817073171,0.133858268,0.411764706,0.484593838,0.138888889,0
0.277213353,0.452269171,0.780487805,0.145669291,0.243697479,0.355742297,0.138888889,0
0.277213353,0.483568075,0.865853659,0.12992126,0.579831933,0.420168067,0.111111111,0
0.306240929,0.497652582,0.817073171,0.141732284,0.74789916,0.322128852,0.111111111,0
0.306240929,0.497652582,0.817073171,0.137795276,0.327731092,0.322128852,0.138888889,0
0.319303338,0.532081377,0.878048781,0.133858268,0.831932773,0.257703081,0.194444444,0
0.375907112,0.483568075,0.62195122,0.133858268,0.831932773,0.322128852,0.25,0
0.333817126,0.51486698,0.792682927,0.133858268,0.579831933,0.226890756,0.138888889,0
0.319303338,0.51486698,0.829268293,0.133858268,0.201680672,0.226890756,0.194444444,0
0.306240929,0.532081377,0.914634146,0.133858268,0.663865546,0.355742297,0.138888889,0
0.290275762,0.51486698,0.914634146,0.125984252,0.411764706,0.420168067,0.138888889,0
0.290275762,0.532081377,0.963414634,0.137795276,0.495798319,0.291316527,0.111111111,0
0.290275762,0.51486698,0.914634146,0.12992126,0.663865546,0.386554622,0.194444444,0
0.306240929,0.51486698,0.865853659,0.133858268,0.663865546,0.355742297,0.166666667,0
0.306240929,0.51486698,0.865853659,0.141732284,0.831932773,0.322128852,0.138888889,1
0.306240929,0.51486698,0.865853659,0.137795276,0.831932773,0.322128852,0.166666667,2
0.319303338,0.497652582,0.780487805,0.153543307,0.831932773,0.322128852,0.166666667,1
0.306240929,0.483568075,0.780487805,0.161417323,0.831932773,0.322128852,0.138888889,1
0.319303338,0.51486698,0.829268293,0.157480315,0.831932773,0.355742297,0.138888889,6
0.333817126,0.532081377,0.829268293,0.165354331,0.74789916,0.257703081,0.166666667,4
0.362844703,0.51486698,0.719512195,0.165354331,0.831932773,0.322128852,0.194444444,11
0.391872279,0.532081377,0.682926829,0.165354331,0.831932773,0.257703081,0.138888889,8
0.333817126,0.497652582,0.743902439,0.177165354,0.831932773,0.226890756,0.111111111,7
0.333817126,0.497652582,0.743902439,0.177165354,0.831932773,0.322128852,0.111111111,1
0.319303338,0.483568075,0.756097561,0.177165354,0.831932773,0.291316527,0.055555556,18
0.306240929,0.483568075,0.780487805,0.188976378,0.74789916,0.193277311,0.083333333,3
0.287373004,0.486697966,0.841463415,0.188976378,0.495798319,0.257703081,0.055555556,3
0.290275762,0.497652582,0.865853659,0.204724409,0.495798319,0.226890756,0.055555556,3
